Inputs;;;;;;;Outputs;;;;;
Flow UUID;Flow;Category;Sub-category;Unit;Result;;Flow UUID;Flow;Category;Sub-category;Unit;Result
fe0acd60-3ddc-11dd-a8cd-0050c2490048;Mercury II;Resource;in ground;kg;3,3522E-08;;bd601c88-f05e-436a-b4ab-5b3d4fb29882;Americium-241;Emission to water;unspecified;kBq;9,51014E-08
e5a3dff5-72dc-5287-893c-597dd4a19566;Molybdenum;Resource;in ground;kg;0,000326649;;feb606a8-c259-4169-9652-6b38467739f7;Amidosulfuron;Emission to soil;agricultural;kg;9,41198E-11
fe0acd60-3ddc-11dd-a2be-0050c2490048;Molybdenum VI;Resource;in ground;kg;2,12743E-05;;9990b51b-7023-4700-bca0-1a32ef921f74;Ammonia;Emission to air;high population density;kg;0,004798763
06874cbb-2daf-4981-a55e-2c38be5b7277;Molybdenum, 0.010% in sulfide, Mo 8.2E-3% and Cu 1.83% in crude ore;Resource;in ground;kg;0,001422733;;d1ca3361-2621-40cd-9965-6236a4b3fd33;Ammonia;Emission to soil;unspecified;kg;0,008896441
5514ccd2-469f-4074-9905-529154e7f742;Molybdenum, 0.014% in sulfide, Mo 8.2E-3% and Cu 0.81% in crude ore;Resource;in ground;kg;0,000201916;;08a91e70-3ddc-11dd-954c-0050c2490048;Ammonia;Emission to water;ocean;kg;9,24391E-08
30fed59d-d722-482f-be4f-f3d93bdd2527;Molybdenum, 0.022% in sulfide, Mo 8.2E-3% and Cu 0.36% in crude ore;Resource;in ground;kg;0,000173078;;87883a4e-1e3e-4c9d-90c0-f1bea36f8014;Ammonia;Emission to air;unspecified;kg;0,110027837
719def62-0941-4264-bc54-97093d847d7a;Molybdenum, 0.025% in sulfide, Mo 8.2E-3% and Cu 0.39% in crude ore;Resource;in ground;kg;0,000739895;;8006ffd0-4594-41bd-b9cb-aea0ef9d7a98;Ammonia;Emission to soil;industrial;kg;8,38613E-11
da721fc3-20be-49ac-bcbd-f0dd602bb98b;Neodymium;Resource;in ground;kg;0,565142679;;4b81a3e2-b3fc-4e2f-81aa-5a68d11084c8;Ammonia;Emission to water;fresh water;kg;0,058686887
0d7f8b87-12f4-4e83-a5a2-854e2f2b47de;Ni, Ni 2.3E+0%, Pt 2.5E-4%, Pd 7.3E-4%, Rh 2.0E-5%, Cu 3.2E+0% in ore;Resource;in ground;kg;2,02285E-07;;0f440cc0-0f74-446d-99d6-8ff0e97a2444;Ammonia;Emission to air;low population density;kg;0,006154993
08a91e70-3ddc-11dd-96d1-0050c2490048;Nickel II;Resource;in ground;kg;0,19714029;;38b3a2e1-a3bb-33d7-8adb-bbbc64810089;Ammonia, DE;Emission to air;low population density;kg;0,05
86c6e6cd-c2f5-4977-bad6-ce9cd48cf721;Nickel, 1.13% in sulfide, Ni 0.76% and Cu 0.76% in crude ore;Resource;in ground;kg;0,000626574;;08a91e70-3ddc-11dd-954d-0050c2490048;Ammonium;Emission to air;unspecified;kg;0,000799595
e47e4e5f-6528-413d-a8fb-1cd1875fbd73;Nickel, 1.98% in silicates, 1.04% in crude ore;Resource;in ground;kg;0,028269812;;59e8b3a7-3862-4388-905a-73b35b93c6d4;Ammonium;Emission to water;lake;kg;5,29048E-05
1b8d1b12-8538-11e0-9d78-0800200c9a66;Nitrogen;Resource;in air;kg;-0,000128954;;fb005c47-7b90-41f3-a5ca-f0eb11db354a;Ammonium;Emission to water;unspecified;kg;5,5997E-06
5dbd8205-fa09-3895-90d3-5e1d7406c179;Occupation, agriculture;Resource;land;m2*a;0,001244689;;bc069d24-fbbd-4c05-8b6e-4089dc8249ae;Ammonium;Emission to water;ocean;kg;0,001846297
310b68ea-1ea1-385f-add3-b49c49ac7293;Occupation, agriculture, mosaic;Resource;unspecified;m2*a;0,000411928;;736f52e8-9703-4076-8909-7ae80a7f8005;Ammonium;Emission to water;ground water;kg;3,45084E-05
2f931a4c-85e7-32a2-ae1c-5f2ed70f579c;Occupation, annual crop;Resource;land;m2*a;0,000227912;;26fd0df4-74ca-4144-b632-6e6f5f6d07b1;Ammonium;Emission to water;fresh water;kg;0,001812272
c5aafa60-495c-461c-a1d4-b262a34c45b9;Occupation, annual crop;Resource;land;m2*a;0,649196304;;130cedc6-f6ed-4f1b-bd1e-881177f79e74;Ammonium;Emission to water;ground water, long-term;kg;7,30516E-05
a6889a22-e99e-42ea-85cd-4a68d7975dcd;Occupation, annual crop, non-irrigated;Resource;land;m2*a;0,020828423;;11f41c41-7733-49bc-b1b1-1f00fbade521;Ammonium carbonate;Emission to air;high population density;kg;1,23964E-07
04eb6f40-8671-3a31-b27b-ef82f04be46f;Occupation, annual crop, non-irrigated, diverse-intensive;Resource;land;m2*a;0,100960718;;79def65c-bd77-4fb2-a1df-f4dba98ada8f;Aniline;Emission to air;high population density;kg;8,60498E-10
23309f61-c8db-3224-abcc-d65ae4800611;Occupation, annual crop, organic;Resource;land;m2*a;0,001016273;;b07f7b3c-74ae-4de8-89dd-12d028cbcbdf;Aniline;Emission to water;fresh water;kg;2,0717E-09
4b6b9b76-3199-4bd0-b11d-f8f2efbeac4e;Occupation, construction site;Resource;land;m2*a;0,014059943;;1ec50b9b-a7c3-4c2a-ac48-91600c498507;Anthracene;Emission to water;fresh water;kg;1,33533E-07
1eaa9ea4-40b8-414a-b198-5626400372e1;Occupation, dump site;Resource;land;m2*a;0,332087008;;08a91e70-3ddc-11dd-9686-0050c2490048;Anthracene;Emission to water;ocean;kg;5,12588E-07
c033dd2f-87a4-435d-a7cb-477b15310066;Occupation, dump site, benthos;Resource;unspecified;m2*a;0,006660993;;cfd2030e-0fb3-4946-8a0b-9d1667aceb77;Anthracene;Emission to air;unspecified;kg;4,12012E-08
aca1714f-0040-4a65-a73a-0e38aa9f50f4;Occupation, forest, intensive;Resource;land;m2*a;39,09307152;;48adac6a-94d3-4a65-901b-e60824c01a65;Anthranilic acid;Emission to air;high population density;kg;1,50302E-10
fc924940-e7cd-3238-9d9c-cdb1b59c6aec;Occupation, forest, intensive, normal;Resource;land;m2*a;0,000615284;;83cf77ca-867b-4eef-b0f0-78d71b3d91d5;Antimony ion;Emission to water;ground water, long-term;kg;0,000277601
bafff3e8-f51e-42d6-8924-dcab1098c8ef;Occupation, forest, intensive, short-cycle;Resource;land;m2*a;0,00744751;;43b29ad9-26dd-4838-b931-6216e55a0120;Antimony ion;Emission to air;low population density;kg;6,7938E-06
45e60c3e-a8ac-3d36-a6d2-ef0e4dc1f160;Occupation, forest, unspecified;Resource;unspecified;m2*a;3,004843901;;fbfb35d0-7e76-3fc4-93f3-9b063e622b3b;Antimony ion;Emission to soil;unspecified;kg;1,68921E-17
32791291-9f65-3e12-a44e-91a43039858e;Occupation, industrial area;Resource;land;m2*a;0,222807477;;5df5cb9f-812c-4ce8-ab1c-df6ab4d31900;Antimony ion;Emission to water;ground water;kg;2,39998E-05
b0828a29-0261-4a12-a5d3-9e72c7e89619;Occupation, industrial area, benthos;Resource;unspecified;m2*a;0,000847216;;74bafe19-03c5-3225-ac1a-892aa6728d36;Antimony ion;Emission to water;unspecified;kg;1,18101E-08
cf39ec61-e779-4614-97b7-ec622556040d;Occupation, industrial area, built up;Resource;unspecified;m2*a;0,307346027;;2b2369a4-26bb-4b18-8479-752fdf7a5e7f;Antimony ion;Emission to soil;industrial;kg;5,78756E-10
44ea6f89-8780-45b4-a80a-cfc3abcfef5f;Occupation, industrial area, vegetation;Resource;land;m2*a;0,565079419;;c49fb4cd-eed0-4438-9052-9612473cdbae;Antimony ion;Emission to soil;unspecified;kg;1,01075E-09
379ba5c9-5c3a-43d0-8e2d-605ad9c39e46;Occupation, mineral extraction site;Resource;land;m2*a;0,225553974;;fa39136e-1ef6-43c1-af68-104da104568d;Antimony ion;Emission to air;low population density, long-term;kg;3,89681E-07
2997b0b4-f6ec-4df0-9481-4bdab4e86507;Occupation, permanent crop, fruit, intensive;Resource;unspecified;m2*a;0,001494578;;909f3d95-64cb-3ff7-b211-4102d70149ae;Antimony ion;Emission to air;unspecified;kg;1,56123E-11
64f2cbe7-791b-4d4b-bd13-f0c142922738;Occupation, seabed, infrastructure;Resource;land;m2*a;0,000139822;;f4cf8d5c-f030-4b55-a3af-e3c20b855ee8;Antimony ion;Emission to soil;agricultural;kg;2,72392E-09
3cc6b9e3-fda3-4712-b5b2-df07b0b996f3;Occupation, sealed soil;Resource;land;m2*a;6,64451E-05;;77927dac-dea3-429d-a434-d5a71d92c4f7;Antimony ion;Emission to air;unspecified;kg;2,75781E-05
c199261c-8234-43c5-b906-5b67707e4395;Occupation, shrub land, sclerophyllous;Resource;land;m2*a;0,0015425;;3ea5684a-6d64-4f96-8c09-1d90f997c9d4;Antimony ion;Emission to air;high population density;kg;9,09442E-07
062a6faf-b1a5-4a6a-aa02-47ae3ec566a8;Occupation, traffic area, rail network;Resource;land;m2*a;0,090800582;;f5aa8364-8feb-4e1b-a9d0-2ceffa388306;Antimony ion;Emission to water;fresh water;kg;2,46597E-05
956c5f83-65c8-4607-9749-147cfb9c8f70;Occupation, traffic area, rail/road embankment;Resource;land;m2*a;0,572972139;;5c118626-2a29-4696-bb91-91f0349fc0b4;Antimony-122;Emission to water;fresh water;kBq;7,65126E-06
14b92328-e08d-4fac-b16a-da5dcd0e5627;Occupation, traffic area, road embankment;Resource;unspecified;m2*a;0,00239225;;f68f00b8-2057-476e-88c8-1d92b5af0889;Antimony-124;Emission to water;fresh water;kBq;0,002147892
26efe47c-92a5-4dea-b4d0-eac13e418a58;Occupation, traffic area, road network;Resource;land;m2*a;0,060513403;;7567e592-ecfa-467b-9f11-19f11786505b;Antimony-124;Emission to air;low population density;kBq;1,38066E-08
c7cb5880-4219-4051-9357-10fdd08c6f2b;Occupation, unspecified;Resource;land;m2*a;0,321425761;;8cd82962-d90f-409a-b3c1-961d5365d338;Antimony-124;Emission to air;unspecified;kBq;1,90879E-05
63cf5ffa-3b2c-3ab8-b726-0bab20804237;Occupation, unspecified, used;Resource;unspecified;m2*a;2,104E-07;;64f81516-52e1-4ce6-a22c-84d3f7cc9a53;Antimony-124;Emission to water;unspecified;kBq;2,2486E-08
3b4db191-9634-4a01-a873-f3cb234785e4;Occupation, urban, continuously built;Resource;land;m2*a;2,66458E-05;;10ec2732-3828-4232-914e-941c38bdd08b;Antimony-125;Emission to water;fresh water;kBq;0,001753244
56ec994a-eb96-42e8-93eb-4970e30e6362;Occupation, urban, discontinuously built;Resource;land;m2*a;7,94862E-05;;51f80fcc-8eb0-4912-afbd-e9b9861e45a4;Antimony-125;Emission to air;low population density;kBq;1,98052E-07
b9a35003-86ed-45d8-b616-ef6859087b40;Occupation, water bodies, artificial;Resource;unspecified;m2*a;2,233227942;;fa194dc5-ad5d-4c1e-a8f4-9fedba38fe8d;Antimony-125;Emission to water;unspecified;kBq;1,06159E-09
a47cd00c-476b-4f73-a0a0-46dc11638699;Occupation, water courses, artificial;Resource;unspecified;m2*a;0,302531748;;e395a1a3-6915-4b72-a533-ff1a82fc3da1;AOX, Adsorbable Organic Halides;Emission to water;surface water;kg;3,84295E-06
e7961ae5-1a17-40d9-8a79-9e2c1bd09398;Oil sand (10% bitumen) (in MJ);Resource;in ground;MJ;0,03221053;;46e6f5f7-6541-494f-a9bb-66918fb5d592;AOX, Adsorbable Organic Halides;Emission to water;ocean;kg;1,63974E-07
b7d01aa2-7469-480a-aad7-cebc7d1d6292;Oil sand (100% bitumen) (in MJ);Resource;in ground;MJ;0,028121396;;a4f6341b-1762-4222-9024-bfd91f63588f;AOX, Adsorbable Organic Halides;Emission to water;unspecified;kg;1,52794E-07
88d06db9-59a1-4719-9174-afeb1fa4026a;Oil, crude;Resource;in ground;kg;5,08290697;;5d3bbe4b-3497-4488-a02c-a9c091aa22b8;AOX, Adsorbable Organic Halogen;Emission to water;fresh water;kg;0,000359761
d7cadc9a-f42c-4711-a8e2-0b626c0a4c7a;Olivine;Resource;in ground;kg;4,42944E-07;;fe0acd60-3ddc-11dd-a350-0050c2490048;Argon;Emission to air;unspecified;kg;0,000233113
5e3d5bc8-94b1-4760-bd8b-9af74cfefdef;Organic carbon, placed in landfill;Resource;in ground;kg;0,017418946;;e7edd471-6c72-42b0-8c2b-8dc9f1959c63;Argon-41;Emission to air;unspecified;kBq;8,885797864
d4f74ad1-5f43-4b1c-8aa6-d7b8b2c40707;Osmium;Resource;in ground;kg;1,42955E-11;;091d8157-f865-4858-8ceb-0a49ac84614b;Argon-41;Emission to air;low population density;kBq;1,860401931
c132f668-6330-45fe-b230-d8de62e64ff1;Oxygen;Resource;in air;kg;-2,569073738;;ebaff3ef-9e70-4674-bf17-6273e1447246;Arsenic ion;Emission to air;low population density, long-term;kg;2,29085E-05
e2fb2bc2-6555-11dd-ad8b-0800200c9a66;Palladium II;Resource;in ground;kg;8,60242E-08;;34d1cae0-fc72-36fe-8cb2-99f59bd15eb5;Arsenic ion;Emission to air;unspecified;kg;9,33334E-08
b4157c65-4181-3279-8c4b-30a58ca47b10;Palladium, Pd 2.0E-4%, Pt 4.8E-4%, Rh 2.4E-5%, Ni 3.7E-2%, Cu 5.2E-2% in ore;Resource;in ground;kg;2,89523E-08;;0cc4fa9c-ed07-4249-988d-6b2fe84b7dff;Arsenic ion;Emission to water;lake;kg;5,75129E-08
fe1524b9-afe4-380d-99a8-822964917db0;Palladium, Pd 7.3E-4%, Pt 2.5E-4%, Rh 2.0E-5%, Ni 2.3E+0%, Cu 3.2E+0% in ore;Resource;in ground;kg;6,95031E-08;;26da57a3-0cd5-4737-afe2-c1a950f971b1;Arsenic ion;Emission to air;low population density;kg;5,62551E-05
384e875d-2237-4d74-8f62-6b04173f656b;Peat;Resource;in ground;kg;1,68087E-05;;08a91e70-3ddc-11dd-91e3-0050c2490048;Arsenic ion;Emission to water;ocean;kg;8,96439E-06
c5035ce2-5ee5-431f-a287-4b25da42be74;Peat;Resource;biotic;kg;0,638931925;;78443a3c-a25a-47bc-a1a1-48d2a57e04df;Arsenic ion;Emission to water;fresh water;kg;0,00010076
041f5cea-6556-11dd-ad8b-0800200c9a66;Phosphorus;Resource;in ground;kg;0,003020706;;fc84887d-158e-4067-80dc-9743165bd70d;Arsenic ion;Emission to soil;unspecified;kg;6,94297E-07
9a7380d1-6e23-48ad-b35a-14bd1ecb3133;Phosphorus, 18% in apatite, 4% in crude ore;Resource;in ground;kg;0,001770115;;e60edb16-3c74-415b-9aff-a22a6f49fecb;Arsenic ion;Emission to water;ground water, long-term;kg;0,001355405
c6dbfddd-b11a-4061-84a6-01b087136eb6;Physicochemical Filtration;Resource;land;(cmol*m2)/kg;-0,001461758;;3256d56f-4ca3-4680-8cc1-0f8748e71373;Arsenic ion;Emission to soil;unspecified;kg;3,01503E-10
cf600286-4367-4287-b91e-ba5b494c1b02;Physicochemical Filtration;Resource;land;(cmol*m2*a)/kg;0,173333133;;4673a799-36a5-4359-ac6a-fa933281bc93;Arsenic ion;Emission to soil;agricultural;kg;2,355E-08
782718b9-e84e-47b7-be6a-17eaab19c432;Pit Methane (in MJ);Resource;in ground;MJ;3,271069719;;1f607ae2-b42d-4411-90b8-e9bbac66a554;Arsenic ion;Emission to water;ground water;kg;0,000163993
929b7d7e-39d5-4320-8282-856d9a9f7f3f;Platinum;Resource;unspecified;kg;1,31545E-16;;d70b4182-d633-4178-84c0-8854f5f6594b;Arsenic ion;Emission to water;ocean;kg;2,72797E-06
041fab30-6556-11dd-ad8b-0800200c9a66;Platinum;Resource;in ground;kg;1,03127E-06;;dc6dbdaa-9f13-43a8-8af5-6603688c6ad0;Arsenic ion;Emission to air;unspecified;kg;0,000207413
a55ba777-c1ec-338a-9482-fc6e006a56de;Platinum, Pt 2.5E-4%, Pd 7.3E-4%, Rh 2.0E-5%, Ni 2.3E+0%, Cu 3.2E+0% in ore;Resource;in ground;kg;1,00348E-07;;1ef5b43a-c846-4942-ba9d-2d2686063eff;Arsenic ion;Emission to air;high population density;kg;5,97676E-06
6b47b4de-2322-358e-a3b8-57e2f26eafb3;Platinum, Pt 4.8E-4%, Pd 2.0E-4%, Rh 2.4E-5%, Ni 3.7E-2%, Cu 5.2E-2% in ore;Resource;in ground;kg;3,59738E-07;;7cee74fc-6c4b-47c0-b624-2d12d9ea0619;Arsenic ion;Emission to air;unspecified;kg;3,40158E-06
e373f7b4-42e9-4cc7-a73c-f87bec88008b;Potassium;Resource;in ground;kg;3,51547E-09;;8a377f10-d147-41ff-b9ef-53fad50245ce;Arsenic ion;Emission to water;unspecified;kg;1,54669E-07
041ff934-6556-11dd-ad8b-0800200c9a66;Potassium chloride;Resource;in ground;kg;0,00926364;;0e907e32-c2f3-4cd6-a7e6-64363f82d635;Arsenic ion;Emission to soil;industrial;kg;4,83526E-07
38a037a3-47a7-4df7-a986-84e60f50f62e;Potassium I;Resource;in ground;kg;0,004423848;;670502ea-2788-438f-8d4d-779ade3290f3;Arsenic ion;Emission to water;fresh water;kg;4,83685E-06
35da65ff-7287-571d-b859-13d398ac5182;Praseodymium;Resource;in ground;kg;8,84481E-07;;08a91e70-3ddc-11dd-97d8-0050c2490048;Arsenic trioxide;Emission to air;unspecified;kg;1,55842E-10
4402f445-984c-4728-be22-6f9aea1146b9;Pumice;Resource;in ground;kg;7,344E-05;;75deed5b-c78a-33e5-b4c3-f5850f833ac1;Arsenic V;Emission to soil;industrial;kg;1,05895E-15
c73e75dc-c02d-4192-ab43-faf29c119fae;Pyrite;Resource;in ground;kg;8,71407E-12;;fd9a5a38-992d-4c53-9b0f-16a69d37fb54;Arsine;Emission to air;high population density;kg;1,43762E-12
a2e6fb74-b047-5697-b5dd-e28cc68f29e6;Rhenium;Resource;in ground;kg;1,99151E-10;;aeae7594-af69-46d2-9965-8c235b5c3fe3;Arsine;Emission to air;unspecified;kg;1,29349E-08
1729c889-6556-11dd-ad8b-0800200c9a66;Rhodium III;Resource;in ground;kg;2,905E-09;;efd3798a-ff6b-46ef-b408-0e74d80548cc;Atrazine;Emission to soil;agricultural;kg;3,58813E-08
8c90daf4-cbc1-309b-9f36-78377bfef810;Rhodium, Rh 2.0E-5%, Pt 2.5E-4%, Pd 7.3E-4%, Ni 2.3E+0%, Cu 3.2E+0% in ore;Resource;in ground;kg;1,20542E-08;;6d495a70-a591-4878-bb30-33290b66191b;Atrazine;Emission to water;fresh water;kg;6,04284E-19
92b7ea9a-59d5-3486-a300-3028ea0e1538;Rhodium, Rh 2.4E-5%, Pt 4.8E-4%, Pd 2.0E-4%, Ni 3.7E-2%, Cu 5.2E-2% in ore;Resource;in ground;kg;3,77554E-08;;e794472e-5ee2-4f30-8522-deadba411a79;Atrazine;Emission to air;unspecified;kg;9,66862E-18
58693e74-99e3-4562-b7ba-62b2df9616a9;Ruthenium;Resource;in ground;kg;6,93681E-11;;e69b028e-e549-4869-ae4a-b85ef8bcb7a9;Azoxystrobin;Emission to soil;agricultural;kg;3,10161E-09
cf791833-26bc-5207-a9bd-6ddcd8ac7625;Samarium;Resource;in ground;kg;6,31154E-07;;60ea7a31-8f27-46af-bfe5-66417f00088b;Barite;Emission to water;ocean;kg;0,004150311
19fafab5-f4a8-380e-9d9d-1b873e20cfee;Sand;Resource;in ground;kg;0,006102871;;5ffb3576-740f-41ba-814f-8538d83a4b3b;Barium II;Emission to air;high population density;kg;1,53315E-05
7ae3bfc0-8532-11e0-9d78-0800200c9a66;Sand, quartz;Resource;in ground;kg;269,4823298;;0ee08c3a-1553-4637-8f17-c486c115ef2b;Barium II;Emission to water;fresh water;kg;0,000800897
d1b66818-3611-341d-9535-a1ad6d19fa9f;Sand, resource correction;Resource;unspecified;kg;4,53451E-06;;cd5898ca-96ad-4038-b7ac-edf544d2800a;Barium II;Emission to air;low population density, long-term;kg;2,5034E-05
423ef039-6057-4f63-94bd-e9410d024bd0;Sand, unspecified;Resource;in ground;kg;1,42184E-06;;3184c902-c587-4fd7-bd89-769d3cf30072;Barium II;Emission to water;ground water, long-term;kg;0,012737253
9e9b6792-40e6-4d62-a3e0-ebebc0c65166;Shale;Resource;in ground;kg;1,4133E-06;;521a04ff-177c-457a-9285-bbb6005b3135;Barium II;Emission to water;lake;kg;5,90919E-07
172a8bf6-6556-11dd-ad8b-0800200c9a66;Silicon;Resource;in ground;kg;4,92652E-07;;7e246e3a-5cff-43fc-a8e6-02d191424559;Barium II;Emission to air;unspecified;kg;0,000509603
00143719-33a7-5738-aa1b-131f97b4fef3;Silicon;Resource;in ground;kg;3,86328E-12;;5719929a-8c5b-48cc-a039-b11a9f380467;Barium II;Emission to soil;industrial;kg;0,000604406
172ab2d8-6556-11dd-ad8b-0800200c9a66;Silver I;Resource;in ground;kg;1,08555E-05;;f8199e39-7354-44ad-92d8-6a2cc3bac24e;Barium II;Emission to soil;agricultural;kg;5,50502E-08
c15f6c4d-bf7a-4a7c-91c6-53aad6a630a8;Silver, 0.007% in sulfide, Ag 0.004%, Pb, Zn, Cd, In;Resource;in ground;kg;2,20807E-05;;99cd88f6-16b7-4b28-895c-2f42101f634b;Barium II;Emission to soil;unspecified;kg;9,28989E-09
14946240-b1ee-412c-b900-ed5728a4e684;Silver, 3.2ppm in sulfide, Ag 1.2ppm, Cu and Te, in crude ore;Resource;in ground;kg;1,62038E-05;;24cf82f8-c517-4fef-8f93-17519adb855e;Barium II;Emission to air;low population density;kg;1,41231E-05
d02343bd-b00d-4fb3-9bda-2e8183f3b012;Silver, Ag 2.1E-4%, Au 2.1E-4%, in ore;Resource;in ground;kg;1,45975E-06;;0e1c17ae-8144-4714-a7cd-786a5480f423;Barium II;Emission to water;unspecified;kg;5,3807E-06
d76320f7-6761-4864-92a6-660fa3453ffa;Silver, Ag 4.2E-3%, Au 1.1E-4%, in ore;Resource;in ground;kg;3,3339E-06;;d68f41b3-6887-49a8-8efa-96812f8ec9f6;Barium II;Emission to water;ground water;kg;8,71562E-06
6f70e7c7-ef61-4489-b4f3-157e7e8541ef;Silver, Ag 4.6E-5%, Au 1.3E-4%, in ore;Resource;in ground;kg;3,26778E-06;;95ad40ec-c34b-49fc-a7dc-0e13172ac105;Barium II;Emission to water;ocean;kg;0,001943067
cfaa80f4-8e19-4fd6-942a-eaea14812896;Silver, Ag 9.7E-4%, Au 9.7E-4%, Zn 0.63%, Cu 0.38%, Pb 0.014%, in ore;Resource;in ground;kg;2,15626E-06;;3f206533-f017-4d74-8a2d-e563af85d417;Barium-140;Emission to air;low population density;kBq;8,42975E-06
85d55b80-85fc-11e0-9d78-0800200c9a66;Slate;Resource;in ground;kg;1,01965E-10;;5dc90a86-a720-4177-a52a-75f43254936f;Barium-140;Emission to water;fresh water;kBq;2,19285E-05
9ef0643e-cbd1-4f70-9862-cbab9fa239eb;Sodium bromide;Resource;in ground;kg;1,75128E-05;;d2d7723b-a37f-4491-9406-c32a87d50f56;Benomyl;Emission to air;unspecified;kg;2,08936E-15
172ad9fa-6556-11dd-ad8b-0800200c9a66;Sodium chloride;Resource;in ground;kg;114,3466125;;41075347-53b4-40dc-a00e-5edf9f19cf09;Benomyl;Emission to water;fresh water;kg;1,30593E-16
0b9159dd-305d-4add-802f-f7b780ed0289;Sodium chloride;Resource;in ground;kg;0,429027358;;a25e7873-b0fd-46eb-81da-e49d84c2ac25;Benomyl;Emission to soil;agricultural;kg;6,18403E-10
a2b40a28-3aa6-470d-a3fd-994cd18c0371;Sodium chloride;Resource;in water;kg;0,000605469;;237ea455-6c82-4254-af86-9409df922094;Bentazone;Emission to soil;agricultural;kg;6,86779E-08
a2a4f255-ad47-4cf8-b6a9-e10885d61407;Sodium nitrate;Resource;in ground;kg;3,26057E-12;;a65f4744-f555-44cb-8534-aa5adc72d7a7;Benzal chloride;Emission to air;unspecified;kg;1,03807E-13
5bbcdc6d-b1a7-4b63-b625-76060c767de7;Sodium sulfate;Resource;in ground;kg;0,002434288;;2813518d-c4a8-4a8d-9542-f1882ec27c1c;Benzaldehyde;Emission to air;low population density;kg;4,93034E-06
172b2805-6556-11dd-ad8b-0800200c9a66;Soil;Resource;in ground;kg;102,2271668;;fe65f7e4-ee5b-4a6f-9d60-6c2f829dca3f;Benzaldehyde;Emission to air;high population density;kg;3,45869E-07
3e0034cd-21d6-4582-9fbf-09c26edd05df;Stibnite;Resource;in ground;kg;4,7305E-09;;10d26189-a688-4859-8aa9-525e058a07f0;Benzaldehyde;Emission to air;unspecified;kg;9,46395E-06
033f8342-fd62-405e-a512-3fa8619e6ded;stone;Resource;in ground;kg;0,000447067;;1bb6a502-3ff9-4a79-835c-5588b855f1f5;Benzene;Emission to air;high population density;kg;0,000584388
1f30fd77-6556-11dd-ad8b-0800200c9a66;Sulfur;Resource;in ground;kg;0,000882258;;5a3a2d9f-c3cc-4b3a-9f41-7f28cf398bf7;Benzene;Emission to water;fresh water;kg;9,23434E-05
bc97531c-12d8-4113-bcb2-663a47d12d0f;Talc;Resource;in ground;kg;0,000612976;;eb15dd66-43ee-4161-ac90-2cd6d19ca72d;Benzene;Emission to air;lower stratosphere + upper troposphere;kg;4,64469E-10
daea7dff-7a8a-447a-b205-f358deddadb9;tantalum;Resource;in ground;kg;0,000369548;;28999907-a8a7-45b3-857e-836495ca2aa0;Benzene;Emission to air;unspecified;kg;0,000661221
775fdf03-b0bb-5c25-b14d-107231d5b2f0;Tantalum;Resource;in ground;kg;3,62018E-07;;19108dfd-9b70-4fca-bac5-d523f8b5d3c0;Benzene;Emission to water;ocean;kg;0,000193649
7b6da1f2-e191-5a77-ae06-af96201f5803;Tellurium;Resource;in ground;kg;3,56516E-07;;5e883a00-04e6-4d96-8dce-12d7117c6635;Benzene;Emission to air;low population density;kg;0,006783944
53d5ef26-66d8-4536-afa2-2f6b114189ba;Tin;Resource;in ground;kg;0,000541918;;31ba993d-f8aa-44c0-bae1-b6c2081144f6;Benzene;Emission to water;unspecified;kg;6,43641E-07
29068976-6556-11dd-ad8b-0800200c9a66;Tin ion;Resource;in ground;kg;6,62282E-10;;0d25326e-2335-4a06-8ecb-d161f02adccf;Benzene, 1,2,4-trimethyl-;Emission to air;unspecified;kg;3,64101E-22
78cd4852-e7b9-4301-adf7-51e730b0356a;TiO2, 54% in ilmenite, 2.6% in crude ore;Resource;in ground;kg;0,012889579;;fe0acd60-3ddc-11dd-a282-0050c2490048;Benzene, 1,3,5-trimethyl-;Emission to air;unspecified;kg;8,06291E-11
ec0fa5ce-51b4-4792-a8e8-c4ee668eddc3;TiO2, 95% in rutile, 0.40% in crude ore;Resource;in ground;kg;6,1978E-09;;eaaf9b66-c5b1-4c49-9399-fc0f84bc9587;Benzene, chloro-;Emission to water;fresh water;kg;7,3981E-06
2f033407-6060-4e1e-868c-9f362d10fdb2;Titanium;Resource;in ground;kg;3,7015E-07;;63e7892d-8549-11e0-9d78-0800200c9a66;Benzene, chloro-;Emission to air;unspecified;kg;3,49678E-13
2906898f-6556-11dd-ad8b-0800200c9a66;Titanium ion;Resource;in ground;kg;0,000500407;;8b84f97c-7b3a-4d63-b160-cf2ee381821f;Benzene, chloro-;Emission to water;river, long-term;kg;5,45023E-10
c0143eba-3daf-44ad-8d34-6e1d34128ace;Transformation, from agriculture;Resource;land;m2;3,78898E-06;;57d178ab-a602-46c2-9dfa-cb0869a26c24;Benzene, dichloro-;Emission to air;high population density;kg;7,65793E-10
13c774db-2063-35d2-9c25-7e0f1d40063a;Transformation, from annual crop;Resource;land;m2;0,000710973;;8edfdecf-21b3-4950-863e-e82130220919;Benzene, ethyl-;Emission to water;fresh water;kg;9,81746E-06
4b420f19-0421-461e-a0b6-7efbf580089b;Transformation, from annual crop, non-irrigated;Resource;land;m2;0,03713788;;2df2b703-0a67-4b0b-81c4-689f538ee667;Benzene, hexachloro-;Emission to water;fresh water;kg;1,04805E-15
